country,continent,region,income_group,year,records,avg_screen_time_hours,avg_social_media_hours,avg_sleep_hours,avg_addiction_score,avg_anxiety_score,avg_depression_score,avg_mental_health_risk,avg_digital_wellbeing,cyberbullying_victim_rate,problematic_use_rate,high_mental_health_risk_rate
Libya,Africa,North Africa,Upper-middle,2042,84,6.181,3.3174,7.3015,56.5055,43.8626,36.1623,42.1152,79.2586,0.1786,0.1786,0.0
Libya,Africa,North Africa,Upper-middle,2043,89,6.3946,3.3044,7.3296,57.9089,44.7948,37.0421,43.2187,78.4093,0.1685,0.1348,0.0
Libya,Africa,North Africa,Upper-middle,2044,110,6.3124,3.4574,7.1827,59.8597,46.4842,37.1294,44.0957,77.4067,0.1364,0.2364,0.0
Libya,Africa,North Africa,Upper-middle,2045,107,6.3574,3.3607,7.2207,57.0092,44.5788,37.1042,42.4909,78.9897,0.1402,0.1963,0.0
Libya,Africa,North Africa,Upper-middle,2046,92,6.3638,3.3647,7.2486,58.2496,46.1889,35.8661,42.8892,77.7804,0.2174,0.1739,0.0
Libya,Africa,North Africa,Upper-middle,2047,109,6.5587,3.5571,7.2158,59.5618,45.8081,36.9965,43.7411,76.8881,0.211,0.1835,0.0
Libya,Africa,North Africa,Upper-middle,2048,102,6.7121,3.5281,7.2833,60.6267,47.1224,36.3216,44.1207,76.4997,0.1863,0.1765,0.0
Libya,Africa,North Africa,Upper-middle,2049,116,6.8113,3.5322,7.1218,60.5752,46.3216,38.217,44.462,76.5566,0.1638,0.2328,0.0
Libya,Africa,North Africa,Upper-middle,2050,100,6.7556,3.6019,7.2645,61.6655,46.6248,37.9145,44.782,76.6049,0.16,0.22,0.0
Libya,Africa,North Africa,Upper-middle,2051,90,7.1421,3.7844,7.0238,62.4652,47.5378,39.3881,45.643,75.2236,0.1444,0.2667,0.0
Libya,Africa,North Africa,Upper-middle,2052,88,7.0838,3.7892,7.153,64.4075,48.3538,39.6377,46.2186,73.7573,0.2614,0.2955,0.0
Libya,Africa,North Africa,Upper-middle,2053,94,7.1648,3.7636,7.1173,61.7183,47.4989,38.5256,44.9726,75.896,0.1489,0.2234,0.0
Libya,Africa,North Africa,Upper-middle,2054,93,7.2775,3.8702,6.9351,62.5746,48.0676,39.9419,45.9328,74.5904,0.2366,0.3226,0.0
Libya,Africa,North Africa,Upper-middle,2055,81,7.406,4.0501,6.9227,65.9657,50.2089,41.0058,47.5699,72.9917,0.1481,0.4074,0.0
Libya,Africa,North Africa,Upper-middle,2056,85,7.516,4.0567,7.0271,65.228,48.0012,39.7231,46.1041,73.1754,0.2118,0.3529,0.0
Libya,Africa,North Africa,Upper-middle,2057,86,7.3757,3.9848,7.0165,64.2113,48.5214,39.7064,46.3833,73.9622,0.1744,0.2907,0.0
Libya,Africa,North Africa,Upper-middle,2058,92,7.5575,4.0123,6.9928,65.166,48.582,39.6201,46.7136,73.2483,0.2391,0.3804,0.0
Libya,Africa,North Africa,Upper-middle,2059,85,7.8106,4.1532,7.0605,67.2381,48.7533,42.0395,48.1241,71.1949,0.2353,0.4235,0.0
Libya,Africa,North Africa,Upper-middle,2060,107,7.8901,4.2862,6.9146,68.3082,50.2669,42.7849,48.8475,70.5593,0.2897,0.3925,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2015,95,3.5805,1.9506,8.018,42.2283,37.3064,28.3445,34.9321,89.9357,0.0947,0.0,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2016,99,3.6916,1.9019,7.8983,43.7513,39.0451,27.0018,35.3396,89.3879,0.0808,0.0101,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2017,104,4.062,2.1481,7.7649,45.2184,38.1575,29.0102,35.681,87.7266,0.0865,0.0385,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2018,98,3.9562,2.1361,7.812,44.7932,40.787,29.1898,36.2433,87.8162,0.1429,0.0204,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2019,101,3.9124,2.1179,7.7701,44.7363,39.663,28.9947,36.3481,87.4069,0.1287,0.0297,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2020,111,4.1695,2.1979,7.8273,46.2499,38.3138,30.0605,36.1033,86.7233,0.1712,0.009,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2021,91,4.2307,2.333,7.6141,47.7977,40.752,31.1352,37.391,85.393,0.1868,0.022,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2022,107,4.1151,2.1959,7.7862,45.5463,39.6754,30.0133,36.624,87.2194,0.1402,0.0093,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2023,98,4.4706,2.4707,7.504,48.0161,41.4358,31.8998,38.4282,85.0559,0.1327,0.0306,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2024,82,4.4256,2.4426,7.7268,48.7065,39.2361,32.1628,37.9304,85.6954,0.1098,0.0244,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2025,92,4.5978,2.3996,7.6391,48.1327,42.1801,31.6476,38.5401,84.4853,0.1739,0.0326,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2026,115,4.6933,2.4788,7.6243,48.613,41.7974,31.1359,38.6644,84.6943,0.1739,0.0174,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2027,113,4.7227,2.5413,7.6483,50.1955,42.5515,32.9784,39.3679,83.7654,0.1504,0.0442,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2028,103,4.8008,2.6222,7.6549,49.7895,42.345,32.9634,39.1894,83.7697,0.1845,0.0194,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2029,102,4.9964,2.7367,7.6546,51.1045,39.8958,34.5765,39.8577,82.9832,0.1471,0.0392,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2030,98,5.2455,2.8304,7.5864,50.902,42.2624,32.0944,39.4911,82.5804,0.2143,0.0714,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2031,93,5.1926,2.7562,7.502,52.1829,43.4189,34.0492,40.5741,82.7514,0.129,0.0753,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2032,114,5.1976,2.7348,7.6018,53.2025,42.3315,32.9637,40.3448,82.5732,0.1491,0.0526,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2033,113,5.3151,2.8177,7.6281,53.4512,42.9884,33.8277,40.5781,81.3199,0.2389,0.0708,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2034,102,5.3852,2.8135,7.5416,52.3093,43.1509,34.5757,40.5243,82.048,0.1961,0.0686,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2035,107,5.5889,2.9675,7.4266,53.3258,43.2336,34.2866,40.7133,81.5332,0.1682,0.0561,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2036,105,5.7365,3.0583,7.4745,54.0038,42.5896,33.7054,40.2715,80.9603,0.2476,0.1238,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2037,117,5.8162,3.1624,7.4776,55.1415,44.8262,34.5893,41.7338,81.1547,0.1111,0.1111,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2038,111,5.7738,3.1091,7.2114,56.6193,43.7837,37.0484,42.1958,79.4379,0.1441,0.1351,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2039,119,5.7654,3.1376,7.495,54.7658,42.1081,33.9403,40.5931,81.3444,0.1513,0.1092,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2040,98,5.8074,3.1149,7.3039,56.5245,45.5395,35.5205,42.4637,78.6177,0.2143,0.1633,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2041,110,6.0523,3.1899,7.2646,56.9301,45.9106,36.5905,43.1639,78.9425,0.1727,0.0909,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2042,112,6.0356,3.2569,7.3092,57.1951,44.463,36.2006,42.5379,78.9602,0.1875,0.1429,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2043,105,6.3257,3.3336,7.2725,59.4945,47.2594,38.0856,44.4789,77.9732,0.1143,0.219,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2044,85,6.2346,3.3941,7.1931,59.2611,45.8678,36.1811,43.6093,77.2596,0.2353,0.1765,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2045,109,6.5233,3.5247,7.1703,61.3544,47.4857,37.6515,45.1162,75.6965,0.2477,0.2752,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2046,113,6.6355,3.4896,7.2353,59.4599,46.1402,36.5973,43.7955,77.3805,0.1681,0.1947,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2047,113,6.632,3.5472,7.2405,60.5987,46.6688,36.9558,44.1514,76.2984,0.2124,0.2035,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2048,104,6.7645,3.5726,7.1756,59.8255,45.718,37.5422,44.373,76.4588,0.1923,0.2212,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2049,92,6.8179,3.6301,7.2166,60.7857,45.4358,36.7354,44.3047,76.4433,0.1957,0.25,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2050,113,7.0337,3.8903,6.9465,63.9815,49.9665,40.0587,46.5172,73.4678,0.2124,0.3717,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2051,101,6.8888,3.7458,7.031,62.7461,49.0613,38.276,45.5634,75.1325,0.1782,0.2475,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2052,98,7.1903,3.7744,7.0766,62.0916,47.2435,38.7866,45.1059,74.9933,0.2245,0.2143,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2053,108,7.1058,3.7798,7.0509,63.7549,48.2026,40.5358,46.5819,74.1546,0.1852,0.25,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2054,100,7.1687,3.8092,7.0805,63.6431,49.5963,39.8338,46.348,73.3876,0.23,0.3,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2055,92,7.3671,3.909,7.1135,63.4925,47.4788,37.6689,45.292,75.0411,0.1848,0.3152,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2056,116,7.1621,3.9476,6.9937,63.9041,47.9636,38.8696,45.5475,74.162,0.25,0.2672,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2057,116,7.4981,4.1011,6.8788,66.6971,49.7352,43.5487,48.6328,71.7191,0.2241,0.3793,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2058,105,7.6824,4.1665,6.8963,66.3361,50.3058,40.0301,47.6601,72.7375,0.2,0.3619,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2059,125,7.7617,4.1408,6.9027,66.4197,49.5886,42.2302,48.0496,71.8662,0.272,0.36,0.0
Malaysia,Asia,Southeast Asia,Upper-middle,2060,101,7.8551,4.1528,7.0227,67.6899,49.8714,41.9702,48.3604,72.0891,0.1782,0.4158,0.0
Mexico,North America,Latin America,Upper-middle,2015,110,3.7079,2.0234,7.9185,45.0057,39.1743,29.8893,36.1801,87.0738,0.2182,0.0182,0.0
Mexico,North America,Latin America,Upper-middle,2016,117,3.6306,1.9541,7.9538,43.9282,38.2098,28.0738,35.4104,89.0245,0.0684,0.0171,0.0
Mexico,North America,Latin America,Upper-middle,2017,117,3.8035,2.0617,7.865,43.745,38.2549,28.3627,34.9326,88.7301,0.1197,0.0256,0.0
Mexico,North America,Latin America,Upper-middle,2018,114,4.2131,2.2505,7.8794,46.1216,39.3075,29.8513,36.6304,87.4949,0.0965,0.0,0.0
Mexico,North America,Latin America,Upper-middle,2019,103,4.0833,2.1615,7.783,45.2985,39.8107,29.427,36.834,87.2325,0.1262,0.0291,0.0
Mexico,North America,Latin America,Upper-middle,2020,109,4.2615,2.2366,7.8729,45.2983,40.1439,31.1134,36.8403,86.392,0.2294,0.0183,0.0
Mexico,North America,Latin America,Upper-middle,2021,114,4.2473,2.2714,7.855,48.1118,39.7025,30.4255,37.405,86.3284,0.1053,0.0439,0.0
Mexico,North America,Latin America,Upper-middle,2022,95,4.2523,2.1932,7.8899,47.6363,40.3591,29.4309,36.4178,86.3779,0.1789,0.0211,0.0
Mexico,North America,Latin America,Upper-middle,2023,107,4.3031,2.2789,7.8152,47.5116,40.7436,30.3472,37.5637,85.6139,0.1308,0.0467,0.0
Mexico,North America,Latin America,Upper-middle,2024,93,4.3395,2.3298,7.7961,46.2019,38.9349,31.9654,37.2042,86.5718,0.1505,0.0108,0.0
Mexico,North America,Latin America,Upper-middle,2025,103,4.6378,2.4195,7.6746,48.929,40.1669,30.8794,37.7405,84.9197,0.165,0.0291,0.0
Mexico,North America,Latin America,Upper-middle,2026,115,4.8252,2.5148,7.7043,48.8666,39.7937,31.4495,37.9733,85.3364,0.1304,0.0261,0.0
Mexico,North America,Latin America,Upper-middle,2027,103,4.7707,2.5905,7.5911,48.4272,41.1461,32.339,38.1939,84.9802,0.1262,0.0388,0.0
Mexico,North America,Latin America,Upper-middle,2028,97,4.7134,2.5593,7.6306,49.8905,41.2688,33.8677,38.8564,83.9807,0.1856,0.0309,0.0
Mexico,North America,Latin America,Upper-middle,2029,109,5.0,2.5706,7.5247,48.4854,40.9559,31.9224,38.3113,85.032,0.1009,0.0642,0.0
Mexico,North America,Latin America,Upper-middle,2030,112,5.303,2.8995,7.4593,54.1993,43.3838,34.6118,40.7927,81.2393,0.1339,0.1071,0.0
Mexico,North America,Latin America,Upper-middle,2031,91,5.0533,2.6444,7.6044,50.1444,42.2631,33.7971,39.2987,83.3522,0.2198,0.0879,0.0
Mexico,North America,Latin America,Upper-middle,2032,114,5.3011,2.7959,7.4867,52.4238,44.0048,33.2525,40.4175,82.2114,0.1579,0.0614,0.0
Mexico,North America,Latin America,Upper-middle,2033,110,5.5737,3.0116,7.4582,54.3651,44.8986,36.6758,41.6901,81.2559,0.1182,0.0909,0.0
Mexico,North America,Latin America,Upper-middle,2034,103,5.5337,2.9495,7.4427,53.2483,42.6289,34.8099,40.387,81.7196,0.1748,0.068,0.0
Mexico,North America,Latin America,Upper-middle,2035,99,5.5667,2.9621,7.4227,53.6988,43.3371,35.0169,41.3383,81.1908,0.1515,0.0707,0.0
Mexico,North America,Latin America,Upper-middle,2036,103,5.6693,3.0217,7.5126,53.8749,42.8612,35.0171,40.553,81.5906,0.1553,0.0777,0.0
Mexico,North America,Latin America,Upper-middle,2037,104,5.7872,3.0484,7.2936,54.2007,44.8722,36.6439,41.7792,80.0512,0.2115,0.125,0.0
Mexico,North America,Latin America,Upper-middle,2038,113,5.7798,3.0609,7.4235,54.759,42.8929,35.6162,41.2628,79.9941,0.2389,0.115,0.0
Mexico,North America,Latin America,Upper-middle,2039,100,5.9786,3.1339,7.3311,56.1791,43.8539,36.3798,42.2402,79.3717,0.17,0.11,0.0
Mexico,North America,Latin America,Upper-middle,2040,102,5.7995,3.1103,7.4289,55.4832,45.3747,33.6285,42.0704,79.8505,0.2059,0.098,0.0
Mexico,North America,Latin America,Upper-middle,2041,109,6.311,3.2884,7.25,55.7804,43.0927,35.4884,41.9375,79.0731,0.2202,0.1376,0.0
Mexico,North America,Latin America,Upper-middle,2042,106,6.0874,3.2218,7.303,57.4993,45.5849,36.9017,42.9833,79.2973,0.1509,0.1226,0.0
Mexico,North America,Latin America,Upper-middle,2043,94,6.1734,3.3806,7.3103,58.4067,45.6343,35.0785,42.5795,78.8463,0.1064,0.1383,0.0
Mexico,North America,Latin America,Upper-middle,2044,125,6.418,3.4666,7.2395,59.5797,47.0552,38.0495,44.5746,77.3516,0.168,0.208,0.0
Mexico,North America,Latin America,Upper-middle,2045,94,6.4798,3.4415,7.1512,58.8557,46.9976,37.2469,44.1068,77.0987,0.2447,0.1915,0.0
Mexico,North America,Latin America,Upper-middle,2046,121,6.6876,3.7047,7.1915,61.7041,46.4388,38.7229,45.1353,75.64,0.2645,0.2727,0.0083
Mexico,North America,Latin America,Upper-middle,2047,94,6.7806,3.5974,7.3105,61.1113,47.916,38.0597,45.2244,76.5462,0.117,0.2553,0.0
Mexico,North America,Latin America,Upper-middle,2048,90,6.531,3.6019,7.2128,60.4834,46.1097,37.3041,44.1184,76.7208,0.1667,0.1444,0.0
Mexico,North America,Latin America,Upper-middle,2049,101,6.8088,3.4704,7.189,60.0168,48.4448,37.0189,44.9511,76.1227,0.2574,0.2376,0.0
Mexico,North America,Latin America,Upper-middle,2050,96,7.0092,3.675,7.1016,62.0492,47.8701,39.8234,45.8727,74.7308,0.2292,0.2708,0.0
Mexico,North America,Latin America,Upper-middle,2051,106,7.0654,3.7617,7.1171,62.6453,46.854,39.0875,45.4041,75.4659,0.1415,0.2642,0.0
Mexico,North America,Latin America,Upper-middle,2052,106,7.089,3.7983,7.0837,62.7174,48.2878,38.9015,45.7702,74.8541,0.1887,0.3113,0.0
Mexico,North America,Latin America,Upper-middle,2053,94,7.1504,4.0214,7.1604,67.2552,48.7197,39.3427,46.8191,72.0438,0.2128,0.3191,0.0
Mexico,North America,Latin America,Upper-middle,2054,110,7.2572,3.8263,6.9754,61.2042,47.5026,39.2255,45.5075,75.4435,0.1909,0.1636,0.0
Mexico,North America,Latin America,Upper-middle,2055,105,7.4732,4.0213,6.9494,65.5267,48.2337,40.5858,46.549,72.9568,0.2095,0.3238,0.0
Mexico,North America,Latin America,Upper-middle,2056,105,7.4023,4.1585,6.9951,67.6055,50.4941,40.5423,47.8847,71.7638,0.2571,0.419,0.0095
Mexico,North America,Latin America,Upper-middle,2057,108,7.482,3.9587,6.9267,64.6024,50.7541,41.3517,47.4224,72.2846,0.287,0.287,0.0
Mexico,North America,Latin America,Upper-middle,2058,103,7.7936,4.1459,6.9852,67.103,50.7566,39.6615,47.602,72.4071,0.1942,0.3786,0.0
Mexico,North America,Latin America,Upper-middle,2059,99,7.7319,4.2174,6.9392,67.0248,50.9832,41.9906,48.5604,70.9026,0.2626,0.3939,0.0
Mexico,North America,Latin America,Upper-middle,2060,107,7.9106,4.2983,6.8107,70.4348,51.019,42.6557,49.3697,69.8119,0.2056,0.4766,0.0187
Mongolia,Asia,East Asia,Lower-middle,2015,102,3.4342,1.8143,7.9875,42.4799,38.2202,28.0583,34.8731,89.4091,0.1569,0.0098,0.0
Mongolia,Asia,East Asia,Lower-middle,2016,107,3.6237,1.9802,7.8379,43.7979,37.8435,28.0503,35.1319,88.0589,0.1869,0.028,0.0
Mongolia,Asia,East Asia,Lower-middle,2017,105,3.676,1.9341,7.9277,43.6735,39.6048,29.708,35.9673,88.7926,0.1238,0.0,0.0
Mongolia,Asia,East Asia,Lower-middle,2018,114,3.8185,1.9784,7.8268,42.7783,39.0717,30.2022,35.7277,89.1608,0.0877,0.0088,0.0
Mongolia,Asia,East Asia,Lower-middle,2019,102,3.8208,2.06,7.8477,44.472,37.4375,31.0276,36.3718,87.8607,0.1275,0.0098,0.0
Mongolia,Asia,East Asia,Lower-middle,2020,99,4.0085,2.2556,7.7582,45.4083,38.4232,27.9813,35.7097,87.614,0.1313,0.0101,0.0
Mongolia,Asia,East Asia,Lower-middle,2021,86,4.0199,2.1373,7.6717,45.4476,40.9536,29.9064,36.9851,87.419,0.093,0.0233,0.0
Mongolia,Asia,East Asia,Lower-middle,2022,111,4.2283,2.2225,7.7005,46.0147,40.7724,31.0006,36.9073,86.596,0.1532,0.009,0.0
Mongolia,Asia,East Asia,Lower-middle,2023,99,4.1972,2.2585,7.7891,46.5448,39.5254,30.1681,36.9976,86.2945,0.1818,0.0202,0.0
Mongolia,Asia,East Asia,Lower-middle,2024,89,4.1526,2.2778,7.79,47.2679,40.0781,30.0644,37.358,86.3884,0.1236,0.0225,0.0
Mongolia,Asia,East Asia,Lower-middle,2025,126,4.3276,2.3567,7.7737,46.4955,39.2895,30.2226,37.2577,86.4395,0.119,0.0238,0.0
Mongolia,Asia,East Asia,Lower-middle,2026,101,4.3494,2.3232,7.7375,48.6872,41.8202,31.2734,37.9464,84.9317,0.1683,0.0396,0.0
Mongolia,Asia,East Asia,Lower-middle,2027,97,4.6354,2.5628,7.6409,48.8534,42.0048,30.6182,38.3425,84.5576,0.1959,0.0722,0.0
Mongolia,Asia,East Asia,Lower-middle,2028,109,4.5919,2.4906,7.6006,48.4432,40.2457,31.0461,37.7894,84.6312,0.211,0.0183,0.0
Mongolia,Asia,East Asia,Lower-middle,2029,73,4.6614,2.4416,7.7105,47.5385,39.0801,30.6556,36.9937,86.3225,0.1233,0.0274,0.0
Mongolia,Asia,East Asia,Lower-middle,2030,98,4.686,2.511,7.5929,49.159,42.8241,33.8026,39.3023,84.2882,0.1633,0.051,0.0
Mongolia,Asia,East Asia,Lower-middle,2031,98,4.7805,2.552,7.7469,49.7181,40.5198,30.3623,37.7578,84.8319,0.1429,0.0408,0.0
Mongolia,Asia,East Asia,Lower-middle,2032,91,4.9408,2.6165,7.63,49.9362,40.1987,32.4312,38.6534,84.2335,0.1319,0.0879,0.0
Mongolia,Asia,East Asia,Lower-middle,2033,108,4.9179,2.6484,7.6425,51.3475,42.0562,32.5476,39.5061,83.8166,0.1204,0.0185,0.0
Mongolia,Asia,East Asia,Lower-middle,2034,110,5.2585,2.816,7.4579,53.3534,42.9331,33.6429,40.4995,81.482,0.2,0.0818,0.0
Mongolia,Asia,East Asia,Lower-middle,2035,122,5.4053,2.9168,7.5178,53.4539,44.0828,34.0965,40.5584,81.9725,0.1639,0.0984,0.0
Mongolia,Asia,East Asia,Lower-middle,2036,102,5.3759,2.8718,7.4994,53.4053,42.311,31.7276,39.6674,82.0776,0.1569,0.0686,0.0
Mongolia,Asia,East Asia,Lower-middle,2037,119,5.6458,2.8902,7.6939,53.6882,42.7061,32.9162,40.2953,81.7021,0.2353,0.1092,0.0
Mongolia,Asia,East Asia,Lower-middle,2038,110,5.7298,3.1305,7.2607,55.6578,45.8748,34.0416,42.2578,79.4691,0.2182,0.0818,0.0
Mongolia,Asia,East Asia,Lower-middle,2039,92,5.6672,3.1129,7.3576,55.4391,43.4303,35.1741,41.1776,80.0605,0.2283,0.1087,0.0
Mongolia,Asia,East Asia,Lower-middle,2040,93,5.6012,3.0115,7.4403,54.0908,41.811,34.0353,40.5825,81.4768,0.172,0.0968,0.0
Mongolia,Asia,East Asia,Lower-middle,2041,98,5.9784,3.2603,7.2472,56.2906,45.9983,36.356,43.1281,79.4528,0.1224,0.1327,0.0
Mongolia,Asia,East Asia,Lower-middle,2042,91,6.0508,3.2902,7.2658,58.2423,46.1859,36.1249,43.2127,78.4574,0.1758,0.1758,0.0
Mongolia,Asia,East Asia,Lower-middle,2043,111,6.2296,3.3399,7.4181,58.1683,44.7128,34.9468,42.3788,78.9675,0.1802,0.1892,0.0
Mongolia,Asia,East Asia,Lower-middle,2044,107,6.2401,3.4489,7.3259,59.3136,46.0505,36.8681,43.1785,78.0928,0.1589,0.1963,0.0
Mongolia,Asia,East Asia,Lower-middle,2045,85,6.2624,3.4076,7.3654,58.2395,45.7478,35.6893,42.7545,79.1591,0.0706,0.1765,0.0
Mongolia,Asia,East Asia,Lower-middle,2046,116,6.4003,3.3416,7.2353,57.8811,46.2221,37.8273,43.66,77.6719,0.1897,0.1034,0.0086
Mongolia,Asia,East Asia,Lower-middle,2047,108,6.3464,3.3781,7.2548,59.7515,47.3465,37.2652,44.0104,76.8468,0.2222,0.2037,0.0
Mongolia,Asia,East Asia,Lower-middle,2048,115,6.4908,3.515,7.1829,59.7243,46.6795,37.2983,44.2323,77.248,0.1913,0.1652,0.0
Mongolia,Asia,East Asia,Lower-middle,2049,108,6.6144,3.6024,7.1609,59.2988,45.695,37.3507,44.0231,77.8909,0.1574,0.1852,0.0
Mongolia,Asia,East Asia,Lower-middle,2050,113,6.6277,3.5381,7.1225,60.8012,47.3125,37.2076,44.4788,76.423,0.1593,0.2301,0.0
Mongolia,Asia,East Asia,Lower-middle,2051,98,6.7828,3.5789,7.1757,60.206,48.5346,38.3307,44.8883,76.5371,0.1735,0.1735,0.0
Mongolia,Asia,East Asia,Lower-middle,2052,82,6.8922,3.6265,7.0587,61.4418,46.7235,37.6255,44.671,74.8891,0.2927,0.2195,0.0
Mongolia,Asia,East Asia,Lower-middle,2053,100,6.9741,3.8017,6.93,63.9573,47.7518,38.5448,46.0602,74.0516,0.2,0.28,0.01
Mongolia,Asia,East Asia,Lower-middle,2054,86,7.2737,3.9527,7.0938,64.4131,48.3735,40.1694,46.1053,73.2702,0.2907,0.2907,0.0
Mongolia,Asia,East Asia,Lower-middle,2055,109,7.2186,3.8044,7.0579,62.451,48.5438,38.9717,45.8732,74.3252,0.2477,0.3119,0.0092
Mongolia,Asia,East Asia,Lower-middle,2056,103,7.3963,4.0843,6.881,66.4217,50.4429,42.2287,48.1548,72.0967,0.233,0.3883,0.0
Mongolia,Asia,East Asia,Lower-middle,2057,104,7.3307,3.9435,7.0165,64.7217,48.2508,40.3703,46.4313,73.8209,0.1827,0.3654,0.0
Mongolia,Asia,East Asia,Lower-middle,2058,98,7.4272,3.8083,7.0661,63.7226,48.2502,38.6822,46.0285,74.1321,0.2143,0.3367,0.0
Mongolia,Asia,East Asia,Lower-middle,2059,105,7.466,4.0242,6.941,65.9794,48.8748,42.0914,47.4212,72.3448,0.1905,0.4,0.0095
Mongolia,Asia,East Asia,Lower-middle,2060,112,7.5155,4.0604,7.1459,65.4951,48.6229,39.5554,46.6853,73.2195,0.2411,0.3304,0.0
Morocco,Africa,North Africa,Lower-middle,2015,102,3.4902,1.8328,8.0522,40.7881,36.9925,27.3481,33.8334,90.239,0.1275,0.0,0.0
Morocco,Africa,North Africa,Lower-middle,2016,105,3.8317,2.0439,7.9039,43.5555,38.861,30.7261,35.7949,89.2024,0.0571,0.0095,0.0
Morocco,Africa,North Africa,Lower-middle,2017,92,3.597,1.9229,7.9727,41.3165,36.8327,27.2397,34.025,89.8523,0.1304,0.0,0.0
Morocco,Africa,North Africa,Lower-middle,2018,117,3.8233,1.9895,7.8614,43.4664,37.6093,28.3764,34.8343,88.9774,0.094,0.0085,0.0
Morocco,Africa,North Africa,Lower-middle,2019,116,3.9879,2.1385,7.7992,43.2063,37.9022,27.8659,34.6688,88.7034,0.1293,0.0345,0.0
Morocco,Africa,North Africa,Lower-middle,2020,107,3.7075,1.9876,7.9679,42.8388,38.0036,28.498,35.243,89.1149,0.1402,0.0093,0.0
Morocco,Africa,North Africa,Lower-middle,2021,98,3.7586,1.998,7.7487,43.3913,37.739,29.0635,35.1407,88.3651,0.1327,0.0204,0.0
Morocco,Africa,North Africa,Lower-middle,2022,86,4.0656,2.1877,7.7777,45.6053,40.3686,30.3817,36.74,87.2483,0.1279,0.0233,0.0
Morocco,Africa,North Africa,Lower-middle,2023,101,4.0165,2.1774,7.8113,45.3155,40.2841,30.1633,36.8495,86.7469,0.1683,0.0,0.0
Morocco,Africa,North Africa,Lower-middle,2024,104,4.474,2.4808,7.6931,49.8671,40.4585,33.3401,38.9067,84.3188,0.1731,0.0577,0.0
Morocco,Africa,North Africa,Lower-middle,2025,112,4.2451,2.2754,7.7569,46.436,39.5663,29.4588,36.1841,86.7471,0.1429,0.0179,0.0
Morocco,Africa,North Africa,Lower-middle,2026,92,4.4538,2.3342,7.7511,47.1929,39.8167,32.5393,38.0937,85.2812,0.2283,0.0326,0.0
Morocco,Africa,North Africa,Lower-middle,2027,106,4.6415,2.4649,7.6582,48.5174,41.3264,31.4907,38.6981,84.2609,0.1698,0.0283,0.0
Morocco,Africa,North Africa,Lower-middle,2028,89,4.9019,2.6591,7.5889,49.8762,41.7479,33.6698,39.2072,83.8746,0.1685,0.0449,0.0
Morocco,Africa,North Africa,Lower-middle,2029,100,4.7419,2.5526,7.7068,49.8742,40.9501,31.4846,38.2927,84.2365,0.19,0.04,0.0
Morocco,Africa,North Africa,Lower-middle,2030,106,4.8551,2.5846,7.5628,49.9414,42.0315,33.7266,39.454,83.402,0.1792,0.0566,0.0
